id,userid,total,created
130485,78620,3115,27/11/2017 18:59
130492,27895,4592,27/11/2017 19:05
130499,67321,4403,27/11/2017 19:15
130506,75139,2100,27/11/2017 19:36
130513,79310,2933,27/11/2017 19:40
130520,5867,3115,27/11/2017 19:52
130527,3934,5068,27/11/2017 19:58
130534,30539,3101,27/11/2017 20:07
130541,7911,5250,27/11/2017 20:16
130548,264,3710,27/11/2017 20:20
130555,54682,5516,27/11/2017 20:24
130562,11188,1904,27/11/2017 20:28
130569,82309,2450,27/11/2017 20:32
130576,23566,3360,27/11/2017 20:48
130583,25052,2443,27/11/2017 20:56
130590,83072,3955,27/11/2017 21:02
130597,7296,2863,27/11/2017 21:07
130604,4727,3024,27/11/2017 21:18
130611,62498,6153,27/11/2017 21:27
130618,75624,0,27/11/2017 21:31
130625,63934,9016,27/11/2017 21:36
130632,68726,1925,27/11/2017 21:40
130639,13901,2345,27/11/2017 21:48
130646,79839,3955,27/11/2017 21:54
130653,22344,5362,27/11/2017 22:03
130660,77343,2163,27/11/2017 22:08
130667,2590,2772,27/11/2017 22:16
130674,69925,7182,27/11/2017 22:21
130681,79792,1988,27/11/2017 22:31
130688,78791,5516,27/11/2017 22:40
130695,68674,4487,27/11/2017 22:49
130702,12286,1190,27/11/2017 22:53
130709,80491,2534,27/11/2017 23:02
130716,17413,2142,27/11/2017 23:18
130723,22600,0,27/11/2017 23:25
130730,81253,2051,27/11/2017 23:33
130737,77343,12852,27/11/2017 23:51
130744,16848,1904,28/11/2017 00:10
130751,22532,0,28/11/2017 00:23
130758,81986,8715,28/11/2017 00:38
130765,15059,7721,28/11/2017 00:50
130772,15059,3822,28/11/2017 00:59
130779,19116,4046,28/11/2017 01:09
130786,64685,4298,28/11/2017 03:11
130793,64966,8806,28/11/2017 07:28
130800,37601,6545,28/11/2017 08:08
130807,1997,2135,28/11/2017 08:55
130814,7454,4102,28/11/2017 09:14
130821,46160,2905,28/11/2017 09:24
130828,60217,3549,28/11/2017 09:37
130835,82477,0,28/11/2017 09:48
130842,54217,4403,28/11/2017 09:58
130849,69263,4081,28/11/2017 10:12
130856,58833,1358,28/11/2017 10:23
130863,8369,2905,28/11/2017 10:28
130870,4496,8218,28/11/2017 10:33
130877,83511,0,28/11/2017 10:37
130884,27895,4102,28/11/2017 10:44
130891,81253,2660,28/11/2017 10:55
130898,51024,5733,28/11/2017 11:01
130905,6238,10640,28/11/2017 11:07
130912,41311,2282,28/11/2017 11:11
130919,82446,6874,28/11/2017 11:19
130926,60113,3528,28/11/2017 11:26
130933,31738,2933,28/11/2017 11:34
130940,83329,5586,28/11/2017 11:41
130947,53389,2450,28/11/2017 11:49
130954,75908,2198,28/11/2017 11:58
130961,71688,2471,28/11/2017 12:05
130968,12429,2100,28/11/2017 12:19
130975,82351,3430,28/11/2017 12:24
130982,79253,1288,28/11/2017 12:29
130989,47299,5138,28/11/2017 12:33
130996,83215,2226,28/11/2017 12:39
131003,35324,0,28/11/2017 12:42
131010,83128,0,28/11/2017 12:45
131017,80698,2660,28/11/2017 12:49
131024,31738,3150,28/11/2017 12:51
131031,9481,6979,28/11/2017 12:58
131038,44506,3304,28/11/2017 13:08
131045,40603,2023,28/11/2017 13:12
131052,11188,2758,28/11/2017 13:21
131059,1522,2660,28/11/2017 13:26
131066,83788,3955,28/11/2017 13:36
131073,20182,1953,28/11/2017 13:44
131080,37773,7903,28/11/2017 13:53
131087,21189,2408,28/11/2017 14:02
131094,15511,3822,28/11/2017 14:11
131101,6071,5082,28/11/2017 14:19
131108,10213,2051,28/11/2017 14:26
131115,35324,10276,28/11/2017 14:31
131122,38259,4242,28/11/2017 14:35
131129,84382,0,28/11/2017 14:39
131136,16208,7903,28/11/2017 14:45
131143,49453,4494,28/11/2017 14:49
131150,77238,2205,28/11/2017 14:55
131157,78777,0,28/11/2017 15:03
131164,81253,819,28/11/2017 15:09
131171,84208,910,28/11/2017 15:12
131178,6259,8092,28/11/2017 15:18
131185,81557,0,28/11/2017 15:19
131192,83640,1862,28/11/2017 15:25
131199,19022,2940,28/11/2017 15:33
131206,65310,2555,28/11/2017 15:40
131213,79795,3640,28/11/2017 15:53
131220,80479,0,28/11/2017 16:02
131227,79999,2296,28/11/2017 16:06
131234,4382,1526,28/11/2017 16:14
131241,83917,5712,28/11/2017 16:22
131248,65465,3983,28/11/2017 16:32
131255,56456,2198,28/11/2017 16:38
131262,55295,0,28/11/2017 16:42
131269,57022,4193,28/11/2017 16:46
131276,12418,1568,28/11/2017 16:52
131283,4496,784,28/11/2017 16:58
131290,77635,2345,28/11/2017 17:09
131297,84382,0,28/11/2017 17:18
131304,40739,1561,28/11/2017 17:24
131311,10673,3052,28/11/2017 17:29
131318,55775,3031,28/11/2017 17:32
131325,83429,5362,28/11/2017 17:39
131332,76907,7350,28/11/2017 17:44
131339,33377,2555,28/11/2017 17:51
131346,65528,2198,28/11/2017 17:56
131353,73539,2478,28/11/2017 18:04
131360,13049,3822,28/11/2017 18:20
131367,55509,0,28/11/2017 18:35
131374,65465,4599,28/11/2017 18:42
131381,37773,2443,28/11/2017 18:47
131388,1819,7329,28/11/2017 18:56
131395,67627,7903,28/11/2017 19:06
131402,73781,0,28/11/2017 19:14
131409,49524,7469,28/11/2017 19:21
131416,25910,2660,28/11/2017 19:30
131423,56356,1960,28/11/2017 19:42
131430,5711,1281,28/11/2017 19:51
131437,608,2933,28/11/2017 20:02
131444,84834,4907,28/11/2017 20:05
131451,7355,2709,28/11/2017 20:10
131458,25355,5768,28/11/2017 20:14
131465,16026,2709,28/11/2017 20:20
131472,25355,2051,28/11/2017 20:27
131479,78389,0,28/11/2017 20:33
131486,13901,3605,28/11/2017 20:37
131493,63285,23499,28/11/2017 20:43
131500,63285,16380,28/11/2017 20:52
131507,50914,2051,28/11/2017 20:58
131514,10136,1757,28/11/2017 21:08
131521,80078,3115,28/11/2017 21:13
131528,84904,3640,28/11/2017 21:22
131535,57134,2086,28/11/2017 21:35
131542,82309,5250,28/11/2017 21:44
131549,36469,4102,28/11/2017 21:52
131556,80393,4963,28/11/2017 22:04
131563,72211,3087,28/11/2017 22:10
131570,42827,4536,28/11/2017 22:15
131577,78990,4326,28/11/2017 22:23
131584,82309,7350,28/11/2017 22:29
131591,42827,2135,28/11/2017 22:35
131598,28765,2492,28/11/2017 22:40
131605,68608,4599,28/11/2017 22:55
131612,68608,1624,28/11/2017 23:06
131619,22353,2254,28/11/2017 23:13
131626,75908,2051,28/11/2017 23:26
131633,64061,5362,28/11/2017 23:41
131640,10008,4893,28/11/2017 23:51
131647,15059,2639,29/11/2017 00:03
131654,27404,8750,29/11/2017 00:14
131661,10136,2415,29/11/2017 00:36
131668,12351,3052,29/11/2017 01:07
131675,70646,4046,29/11/2017 02:05
131682,21728,4200,29/11/2017 05:48
131689,42354,5250,29/11/2017 07:26
131696,79253,2093,29/11/2017 07:57
131703,25355,2387,29/11/2017 08:11
131710,58433,3836,29/11/2017 08:37
131717,49052,4494,29/11/2017 08:48
131724,76749,2023,29/11/2017 09:04
131731,84675,3430,29/11/2017 09:14
131738,44947,2051,29/11/2017 09:27
131745,45613,6356,29/11/2017 09:36
131752,38259,4242,29/11/2017 09:39
131759,77941,1736,29/11/2017 09:42
131766,82148,0,29/11/2017 09:53
131773,80479,0,29/11/2017 10:04
131780,21861,10010,29/11/2017 10:11
131787,1690,1302,29/11/2017 10:20
131794,85204,2254,29/11/2017 10:25
131801,60659,1519,29/11/2017 10:34
131808,12356,1358,29/11/2017 10:41
131815,85204,2023,29/11/2017 10:45
131822,80799,2450,29/11/2017 10:51
131829,51024,3885,29/11/2017 10:55
131836,84802,3087,29/11/2017 10:59
131843,524,2051,29/11/2017 11:07
131850,48635,0,29/11/2017 11:12
131857,85240,0,29/11/2017 11:25
131864,84544,3493,29/11/2017 11:33
131871,85167,1820,29/11/2017 11:44
131878,8674,7182,29/11/2017 11:49
131885,55509,3430,29/11/2017 11:52
131892,83701,5873,29/11/2017 12:01
131899,61678,3892,29/11/2017 12:07
131906,68282,5292,29/11/2017 12:11
131913,22691,2723,29/11/2017 12:21
131920,77663,2247,29/11/2017 12:26
131927,85084,1561,29/11/2017 12:34
131934,84615,2205,29/11/2017 12:41
131941,65310,5516,29/11/2017 12:45
131948,70301,3360,29/11/2017 12:56
131955,38259,2940,29/11/2017 13:05
131962,70294,2163,29/11/2017 13:09
131969,70294,4109,29/11/2017 13:19
131976,4414,1617,29/11/2017 13:27
131983,8212,21966,29/11/2017 13:37
131990,30336,2247,29/11/2017 13:47
131997,32490,2051,29/11/2017 13:52
132004,82669,0,29/11/2017 14:01
132011,65310,7133,29/11/2017 14:07
132018,28821,0,29/11/2017 14:11
132025,26758,7056,29/11/2017 14:20
132032,23247,7721,29/11/2017 14:26
132039,47545,4886,29/11/2017 14:31
132046,73178,4151,29/11/2017 14:38
132053,70294,3640,29/11/2017 14:43
132060,35044,3031,29/11/2017 14:46
132067,53905,1561,29/11/2017 14:54
132074,38259,8484,29/11/2017 15:01
132081,78845,5075,29/11/2017 15:08
132088,26485,4193,29/11/2017 15:11
132095,43770,4452,29/11/2017 15:17
132102,74877,3304,29/11/2017 15:21
132109,9919,3031,29/11/2017 15:29
132116,40468,3472,29/11/2017 15:38
132123,54101,1050,29/11/2017 15:45
132130,13901,2632,29/11/2017 15:49
132137,64118,3150,29/11/2017 15:54
132144,6375,1988,29/11/2017 15:59
132151,38259,4151,29/11/2017 16:04
132158,27895,1547,29/11/2017 16:09
132165,84144,5852,29/11/2017 16:17
132172,35107,1736,29/11/2017 16:22
132179,70540,5516,29/11/2017 16:31
132186,74629,2534,29/11/2017 16:36
132193,55218,1043,29/11/2017 16:42
132200,74801,4403,29/11/2017 16:50
132207,6327,6986,29/11/2017 16:58
132214,68480,3521,29/11/2017 17:03
132221,28265,3129,29/11/2017 17:09
132228,72611,5516,29/11/2017 17:20
132235,25355,7343,29/11/2017 17:25
132242,64863,3668,29/11/2017 17:35
132249,608,14252,29/11/2017 17:39
132256,56738,5222,29/11/2017 17:44
132263,33,1820,29/11/2017 17:52
132270,10136,3290,29/11/2017 17:55
132277,7930,4410,29/11/2017 18:06
132284,6071,2723,29/11/2017 18:12
132291,52717,2660,29/11/2017 18:19
132298,4301,3549,29/11/2017 18:28
132305,4301,2023,29/11/2017 18:33
132312,2851,4046,29/11/2017 18:41
132319,64966,5628,29/11/2017 18:47
132326,72361,0,29/11/2017 18:55
132333,81253,2443,29/11/2017 19:01
132340,29284,2793,29/11/2017 19:05
132347,5792,462,29/11/2017 19:10
132354,57583,3381,29/11/2017 19:17
132361,10136,5362,29/11/2017 19:20
132368,24720,3969,29/11/2017 19:25
132375,47919,4228,29/11/2017 19:32
132382,2851,2023,29/11/2017 19:37
132389,8821,1652,29/11/2017 19:42
132396,85670,2443,29/11/2017 19:45
132403,85064,1904,29/11/2017 19:51
132410,21883,1078,29/11/2017 20:02
132417,40468,4046,29/11/2017 20:05
132424,84920,1785,29/11/2017 20:14
132431,67096,2450,29/11/2017 20:21
132438,83618,1988,29/11/2017 20:26
132445,18961,1988,29/11/2017 20:30
132452,64773,4781,29/11/2017 20:41
132459,76014,2450,29/11/2017 20:49
132466,1193,3710,29/11/2017 20:56
132473,75627,0,29/11/2017 21:05
132480,57338,3073,29/11/2017 21:11
132487,608,5845,29/11/2017 21:17
132494,74994,1820,29/11/2017 21:20
132501,84126,2443,29/11/2017 21:32
132508,11936,5516,29/11/2017 21:38
132515,74162,4781,29/11/2017 21:46
132522,67576,0,29/11/2017 21:52
132529,15,2338,29/11/2017 21:58
132536,10554,2345,29/11/2017 22:06
132543,26133,5138,29/11/2017 22:14
132550,84931,980,29/11/2017 22:22
132557,23,16744,29/11/2017 22:33
132564,46644,17087,29/11/2017 22:41
132571,69263,7721,29/11/2017 22:54
132578,20510,2905,29/11/2017 23:02
132585,37441,2450,29/11/2017 23:06
132592,81589,1820,29/11/2017 23:13
132599,43831,5740,29/11/2017 23:21
132606,26642,2793,29/11/2017 23:38
132613,35190,0,29/11/2017 23:42
132620,27404,5341,29/11/2017 23:46
132627,49079,6216,29/11/2017 23:58
132634,70770,4781,30/11/2017 00:19
132641,39958,0,30/11/2017 00:31
132648,22314,10143,30/11/2017 00:45
132655,57245,3017,30/11/2017 01:17
132662,49198,2723,30/11/2017 05:14
132669,59130,749,30/11/2017 07:08
132676,24959,3955,30/11/2017 07:59
132683,60265,3675,30/11/2017 08:21
132690,22694,8092,30/11/2017 08:52
132697,15842,3031,30/11/2017 09:01
132704,72539,0,30/11/2017 09:16
132711,36075,0,30/11/2017 09:20
132718,55295,4088,30/11/2017 09:28
132725,9066,1925,30/11/2017 09:35
132732,83295,3885,30/11/2017 09:44
132739,83295,3885,30/11/2017 09:48
132746,84915,1554,30/11/2017 09:54
132753,16113,2163,30/11/2017 10:07
132760,53457,11123,30/11/2017 10:15
132767,66894,2394,30/11/2017 10:22
132774,29352,7903,30/11/2017 10:33
132781,6375,4410,30/11/2017 10:38
132788,32462,2163,30/11/2017 10:43
132795,9947,5138,30/11/2017 10:46
132802,21094,1883,30/11/2017 10:53
132809,84483,0,30/11/2017 11:00
132816,81889,2051,30/11/2017 11:10
132823,78836,2135,30/11/2017 11:15
132830,85163,1463,30/11/2017 11:20
132837,85959,2793,30/11/2017 11:29
132844,70844,1064,30/11/2017 11:34
132851,81517,5362,30/11/2017 11:39
132858,17198,2793,30/11/2017 11:51
132865,83046,5019,30/11/2017 11:55
132872,83420,3528,30/11/2017 12:01
132879,47717,3668,30/11/2017 12:06
132886,73793,1610,30/11/2017 12:10
132893,56560,1561,30/11/2017 12:18
132900,25910,2793,30/11/2017 12:23
132907,81604,3031,30/11/2017 12:32
132914,5825,3885,30/11/2017 12:38
132921,58983,8204,30/11/2017 12:44
132928,76530,3885,30/11/2017 12:52
132935,76884,2590,30/11/2017 12:59
132942,24784,6489,30/11/2017 13:04
132949,80950,1862,30/11/2017 13:10
132956,85281,0,30/11/2017 13:25
132963,52832,2695,30/11/2017 13:29
132970,47717,2793,30/11/2017 13:35
132977,47021,2205,30/11/2017 13:42
132984,18476,2940,30/11/2017 13:50
132991,48875,3031,30/11/2017 13:55
132998,8865,3969,30/11/2017 13:59
133005,69263,2534,30/11/2017 14:07
133012,54778,2009,30/11/2017 14:12
133019,8723,2436,30/11/2017 14:22
133026,40566,3381,30/11/2017 14:29
133033,86191,4200,30/11/2017 14:39
133040,5819,2793,30/11/2017 14:48
133047,82971,5446,30/11/2017 14:52
133054,71988,1925,30/11/2017 15:04
133061,26,0,30/11/2017 15:08
133068,63164,2933,30/11/2017 15:12
133075,22077,2576,30/11/2017 15:25
133082,81607,700,30/11/2017 15:35
133089,78299,0,30/11/2017 15:42
133096,64269,2779,30/11/2017 15:50
133103,78777,4102,30/11/2017 15:57
133110,73287,2023,30/11/2017 16:05
133117,22247,8589,30/11/2017 16:12
133124,64735,4410,30/11/2017 16:20
133131,29036,3430,30/11/2017 16:27
133138,78836,2800,30/11/2017 16:32
133145,5825,4326,30/11/2017 16:37
133152,48501,0,30/11/2017 16:42
133159,72298,0,30/11/2017 16:47
133166,84544,0,30/11/2017 16:59
133173,78081,3290,30/11/2017 17:02
133180,48501,6356,30/11/2017 17:10
133187,1522,2205,30/11/2017 17:15
133194,22400,2772,30/11/2017 17:20
133201,83788,2793,30/11/2017 17:27
133208,70844,1120,30/11/2017 17:33
133215,20192,2443,30/11/2017 17:42
133222,1193,2205,30/11/2017 17:49
133229,69846,5593,30/11/2017 17:58
133236,15306,3472,30/11/2017 18:08
133243,27404,3234,30/11/2017 18:11
133250,74932,1890,30/11/2017 18:14
133257,19845,3178,30/11/2017 18:20
133264,82693,2051,30/11/2017 18:28
133271,6071,4781,30/11/2017 18:38
133278,17166,1617,30/11/2017 18:45
133285,8910,5439,30/11/2017 18:51
133292,85834,1176,30/11/2017 19:00
133299,41743,4781,30/11/2017 19:06
133306,78372,3451,30/11/2017 19:13
133313,37601,1617,30/11/2017 19:16
133320,60364,2555,30/11/2017 19:24
133327,890,2205,30/11/2017 19:32
133334,84694,2814,30/11/2017 19:37
133341,425,2443,30/11/2017 19:41
133348,18470,1736,30/11/2017 19:45
133355,1178,2877,30/11/2017 19:49
133362,79690,6874,30/11/2017 19:58
133369,59394,2940,30/11/2017 20:04
133376,59394,3304,30/11/2017 20:17
133383,47021,2660,30/11/2017 20:22
133390,86217,2940,30/11/2017 20:30
133397,60629,2723,30/11/2017 20:38
133404,69947,1820,30/11/2017 20:52
133411,86415,0,30/11/2017 21:01
133418,73640,1253,30/11/2017 21:08
133425,40520,2716,30/11/2017 21:18
133432,56273,2352,30/11/2017 21:24
133439,12218,9086,30/11/2017 21:31
133446,62191,4886,30/11/2017 21:37
133453,70301,2205,30/11/2017 21:47
133460,8212,1463,30/11/2017 21:52
133467,69774,3248,30/11/2017 21:57
133474,8212,8085,30/11/2017 22:08
133481,44506,4494,30/11/2017 22:13
133488,32129,21133,30/11/2017 22:16
133495,49281,5040,30/11/2017 22:22
133502,78860,4893,30/11/2017 22:32
133509,44824,3472,30/11/2017 22:38
133516,82397,2457,30/11/2017 22:45
133523,1809,1267,30/11/2017 22:50
133530,43603,7343,30/11/2017 22:55
133537,33369,3640,30/11/2017 23:05
133544,15059,1484,30/11/2017 23:17
133551,83371,2940,30/11/2017 23:25
133558,86516,1645,30/11/2017 23:37
133565,4424,4998,30/11/2017 23:42
133572,814,3311,01/12/2017 00:05
133579,18961,6965,01/12/2017 00:27
133586,86519,2506,01/12/2017 01:00
133593,25910,3234,01/12/2017 01:46
133600,4532,5768,01/12/2017 06:55
133607,70540,7903,01/12/2017 07:37
133614,84392,4781,01/12/2017 08:16
133621,86011,0,01/12/2017 08:29
133628,73287,1239,01/12/2017 08:35
133635,890,4242,01/12/2017 08:45
133642,79189,3423,01/12/2017 09:02
133649,18292,3150,01/12/2017 09:21
133656,86023,0,01/12/2017 09:30
133663,22247,11382,01/12/2017 09:39
133670,38196,8953,01/12/2017 09:54
133677,40952,1323,01/12/2017 10:02
133684,26133,2401,01/12/2017 10:11
133691,39691,1372,01/12/2017 10:24
133698,69925,5075,01/12/2017 10:33
133705,26642,2163,01/12/2017 10:42
133712,11188,8806,01/12/2017 10:46
133719,24788,2933,01/12/2017 10:51
133726,49574,1274,01/12/2017 11:00
133733,85325,1722,01/12/2017 11:05
133740,46010,1645,01/12/2017 11:16
133747,27895,4109,01/12/2017 11:23
133754,30169,3290,01/12/2017 11:27
133761,77800,1617,01/12/2017 11:42
133768,84830,5439,01/12/2017 11:50
133775,86636,2198,01/12/2017 11:57
133782,16207,2471,01/12/2017 12:07
133789,84544,2646,01/12/2017 12:12
133796,22813,2576,01/12/2017 12:18
133803,18476,4781,01/12/2017 12:29
133810,84544,7504,01/12/2017 12:34
133817,84544,2443,01/12/2017 12:42
133824,72107,3549,01/12/2017 12:49
133831,57396,3675,01/12/2017 12:56
133838,608,2933,01/12/2017 13:01
133845,61216,0,01/12/2017 13:06
133852,73946,4046,01/12/2017 13:10
133859,32387,1407,01/12/2017 13:18
133866,78474,1015,01/12/2017 13:28
133873,79690,2793,01/12/2017 13:36
133880,78899,2002,01/12/2017 13:46
133887,31597,4781,01/12/2017 13:52
133894,20178,1652,01/12/2017 13:56
133901,74789,4046,01/12/2017 14:01
133908,23055,2604,01/12/2017 14:10
133915,58433,0,01/12/2017 14:16
133922,77900,1302,01/12/2017 14:18
133929,63913,3304,01/12/2017 14:21
133936,23620,1617,01/12/2017 14:24
133943,86697,20230,01/12/2017 14:33
133950,36898,749,01/12/2017 14:39
133957,80327,0,01/12/2017 14:43
133964,32386,7266,01/12/2017 14:46
133971,62498,7035,01/12/2017 14:50
133978,64171,1274,01/12/2017 14:57
133985,50914,0,01/12/2017 15:02
133992,18961,693,01/12/2017 15:06
133999,50863,3101,01/12/2017 15:10
134006,2851,2023,01/12/2017 15:13
134013,80154,6986,01/12/2017 15:20
134020,38260,2779,01/12/2017 15:26
134027,29832,1302,01/12/2017 15:33
134034,30939,3234,01/12/2017 15:39
134041,20178,1652,01/12/2017 15:49
134048,86849,5712,01/12/2017 15:54
134055,79532,2730,01/12/2017 15:56
134062,4,1232,01/12/2017 16:04
134069,32399,5096,01/12/2017 16:09
134076,65308,6979,01/12/2017 16:14
134083,73731,2450,01/12/2017 16:23
134090,26771,1561,01/12/2017 16:28
134097,29175,3808,01/12/2017 16:35
134104,2149,315,01/12/2017 16:40
134111,336,1274,01/12/2017 16:44
134118,44775,6034,01/12/2017 16:52
134125,24399,12124,01/12/2017 16:58
134132,29175,3822,01/12/2017 17:05
134139,78259,25620,01/12/2017 17:13
134146,60217,2163,01/12/2017 17:25
134153,4382,2856,01/12/2017 17:29
134160,29704,1176,01/12/2017 17:38
134167,23635,2513,01/12/2017 17:48
134174,79690,3311,01/12/2017 17:54
134181,9252,1988,01/12/2017 18:05
134188,75378,2723,01/12/2017 18:18
134195,58605,2933,01/12/2017 18:28
134202,79412,7350,01/12/2017 18:32
134209,29946,2877,01/12/2017 18:40
134216,51241,2905,01/12/2017 18:46
134223,24788,3381,01/12/2017 18:56
134230,73793,0,01/12/2017 19:02
134237,84224,2198,01/12/2017 19:10
134244,79913,2135,01/12/2017 19:16
134251,26133,9548,01/12/2017 19:28
134258,51024,2345,01/12/2017 19:33
134265,67249,1988,01/12/2017 19:46
134272,73371,3451,01/12/2017 19:49
134279,12065,4501,01/12/2017 20:04
134286,6009,2163,01/12/2017 20:19
134293,16208,2793,01/12/2017 20:25
134300,17385,3668,01/12/2017 20:31
134307,79253,2443,01/12/2017 20:36
134314,64269,2905,01/12/2017 20:44
134321,58433,4109,01/12/2017 20:50
134328,23055,5558,01/12/2017 20:53
134335,73224,5292,01/12/2017 21:01
134342,50914,1316,01/12/2017 21:06
134349,46053,0,01/12/2017 21:11
134356,46053,5551,01/12/2017 21:19
134363,74134,6069,01/12/2017 21:26
134370,73371,5019,01/12/2017 21:39
134377,32548,4109,01/12/2017 21:45
134384,69263,3031,01/12/2017 21:49
134391,49614,3500,01/12/2017 21:58
134398,69974,11032,01/12/2017 22:06
134405,44722,8085,01/12/2017 22:11
134412,62573,1659,01/12/2017 22:19
134419,52276,18326,01/12/2017 22:30
134426,85556,4256,01/12/2017 22:34
134433,4496,5341,01/12/2017 22:41
134440,27895,4109,01/12/2017 22:49
134447,24561,2793,01/12/2017 22:54
134454,55295,2660,01/12/2017 23:00
134461,29379,2079,01/12/2017 23:07
134468,19386,1722,01/12/2017 23:12
134475,61662,1414,01/12/2017 23:22
134482,82791,0,01/12/2017 23:30
134489,47682,1561,01/12/2017 23:37
134496,4090,4200,01/12/2017 23:46
134503,68608,1575,01/12/2017 23:56
134510,11188,3710,02/12/2017 00:02
134517,8369,2051,02/12/2017 00:15
134524,83587,3381,02/12/2017 01:08
134531,81513,1988,02/12/2017 07:00
134538,79253,4193,02/12/2017 08:01
134545,86482,2443,02/12/2017 08:40
134552,61662,2576,02/12/2017 09:04
134559,259,2590,02/12/2017 09:11
134566,87255,3031,02/12/2017 09:28
134573,74061,20300,02/12/2017 09:41
134580,85672,1442,02/12/2017 09:52
134587,78874,336,02/12/2017 10:05
134594,75940,5873,02/12/2017 10:17
134601,56560,2905,02/12/2017 10:29
134608,33041,3605,02/12/2017 10:37
134615,82020,2002,02/12/2017 10:47
134622,12065,3122,02/12/2017 11:01
134629,47370,3381,02/12/2017 11:04
134636,71753,3178,02/12/2017 11:10
134643,52380,490,02/12/2017 11:14
134650,84560,1575,02/12/2017 11:21
134657,46053,2933,02/12/2017 11:32
134664,69498,2793,02/12/2017 11:40
134671,87029,1645,02/12/2017 11:44
134678,16160,1246,02/12/2017 11:53
134685,46699,0,02/12/2017 12:00
134692,16649,8092,02/12/2017 12:08
134699,76530,3892,02/12/2017 12:13
134706,15,3304,02/12/2017 12:19
134713,78990,2793,02/12/2017 12:27
134720,85896,6153,02/12/2017 12:32
134727,76336,1736,02/12/2017 12:41
134734,27307,2450,02/12/2017 12:46
134741,10523,2660,02/12/2017 12:53
134748,53740,2464,02/12/2017 12:59
134755,22405,4109,02/12/2017 13:03
134762,22405,3500,02/12/2017 13:08
134769,16208,3290,02/12/2017 13:13
134776,62740,1897,02/12/2017 13:19
134783,63285,5110,02/12/2017 13:24
134790,52832,2443,02/12/2017 13:34
134797,21501,0,02/12/2017 13:43
134804,78128,26418,02/12/2017 13:54
134811,37441,2940,02/12/2017 14:01
134818,62498,14357,02/12/2017 14:12
134825,7355,4249,02/12/2017 14:16
134832,9011,2793,02/12/2017 14:19
134839,62498,12138,02/12/2017 14:26
134846,81513,2793,02/12/2017 14:33
134853,80393,3675,02/12/2017 14:41
134860,62498,12978,02/12/2017 14:48
134867,17385,9520,02/12/2017 14:53
134874,17385,9520,02/12/2017 14:59
134881,31,3087,02/12/2017 15:03
134888,85596,2051,02/12/2017 15:06
134895,4496,2597,02/12/2017 15:12
134902,66027,2940,02/12/2017 15:18
134909,32387,2828,02/12/2017 15:23
134916,47299,9548,02/12/2017 15:31
134923,47299,2198,02/12/2017 15:40
134930,26555,1470,02/12/2017 15:45
134937,68616,7343,02/12/2017 15:48
134944,16135,6356,02/12/2017 15:50
134951,265,2723,02/12/2017 15:57
134958,74044,4781,02/12/2017 16:03
134965,45101,2023,02/12/2017 16:09
134972,69958,2009,02/12/2017 16:19
134979,76593,4403,02/12/2017 16:29
134986,60227,2576,02/12/2017 16:40
134993,25281,0,02/12/2017 16:42
135000,83072,7098,02/12/2017 16:51
135007,42827,2184,02/12/2017 16:59
135014,55013,1400,02/12/2017 17:05
135021,22694,4326,02/12/2017 17:11
135028,37441,364,02/12/2017 17:18
135035,59331,6762,02/12/2017 17:28
135042,52936,3031,02/12/2017 17:37
135049,6804,3822,02/12/2017 17:42
135056,68891,588,02/12/2017 17:49
135063,24327,3031,02/12/2017 17:56
135070,8177,2576,02/12/2017 18:02
135077,87552,4543,02/12/2017 18:08
135084,17958,2352,02/12/2017 18:23
135091,64725,1610,02/12/2017 18:29
135098,87442,1645,02/12/2017 18:41
135105,1362,1239,02/12/2017 18:49
135112,6431,5656,02/12/2017 18:52
135119,57245,4900,02/12/2017 18:56
135126,81644,3724,02/12/2017 19:04
135133,72506,2163,02/12/2017 19:16
135140,60227,5404,02/12/2017 19:23
135147,12403,1239,02/12/2017 19:28
135154,26020,2051,02/12/2017 19:35
135161,82520,10080,02/12/2017 19:39
135168,49052,4494,02/12/2017 19:48
135175,78657,1239,02/12/2017 19:55
135182,60365,1561,02/12/2017 19:59
135189,13962,4109,02/12/2017 20:04
135196,4449,3199,02/12/2017 20:12
135203,85050,2443,02/12/2017 20:18
135210,44549,4102,02/12/2017 20:29
135217,85740,1638,02/12/2017 20:43
135224,49574,3178,02/12/2017 20:47
135231,86936,2051,02/12/2017 20:50
135238,34168,0,02/12/2017 20:56
135245,87383,8736,02/12/2017 21:05
135252,11636,336,02/12/2017 21:16
135259,61662,3031,02/12/2017 21:31
135266,64790,4543,02/12/2017 21:37
135273,63285,6622,02/12/2017 21:46
135280,7886,6874,02/12/2017 21:54
135287,47856,3311,02/12/2017 22:02
135294,67208,2905,02/12/2017 22:09
135301,45067,3031,02/12/2017 22:19
135308,85912,0,02/12/2017 22:25
135315,1193,2499,02/12/2017 22:35
135322,27174,5145,02/12/2017 22:37
135329,1193,2499,02/12/2017 22:38
135336,49052,5740,02/12/2017 22:43
135343,78894,2646,02/12/2017 22:54
135350,3491,5663,02/12/2017 23:04
135357,28676,2597,02/12/2017 23:11
135364,60664,22715,02/12/2017 23:17
135371,53893,2135,02/12/2017 23:26
135378,9919,3311,02/12/2017 23:34
135385,9585,1253,02/12/2017 23:41
135392,64185,1239,02/12/2017 23:47
135399,84915,1253,03/12/2017 00:01
